DateAdded	Title	DOI	Year	Journal/Publisher	Abstract	Keywords	URL	Issue	Reviewers	PRs
2020-03-27	IL-6、ESR、CRP和常规生化检测用于诊断新型冠状病毒肺炎的临床价值分析	NA	NA	国际检验医学杂志	目的 探讨白细胞介素-6（IL-6）、红细胞沉降率(ESR）和C反应蛋白（CRP）和常规生化指标在新型冠状病毒肺炎（COVID-19）诊断中的应用价值。方法 收集2020年1—2月在湖南中医药大学第一附属医院和厦门大学附属第一医院44例COVID-19确诊患者作为新冠肺炎组，30例健康体检者作为健康对照组。采集研究对象的血液标本，检测其IL-6、ESR、CRP和常规生化指标的水平，对IL-6、ESR、CRP做受试者工作特性曲线（ROC曲线)、灵敏度和特异度，并且对IL-6、ESR、CRP和常规生化指标的结果进行综合比较。结果 新冠肺炎组的IL-6水平为4.12（1.53～14.16）pg/mL高于健康对照组，但差异无统计学意义（P＞0.05）；新冠肺炎组ESR和CRP的水平分别为61.50（19.75～85.00）mm/h、16.16（8.30～37.33）ng/L，显著高于健康对照组，差异有统计学意义（P＜0.05）。IL-6、ESR和CRP单项检测诊断COVID-19的ROC曲线下面积（AUC）依次分别为0.577、0.872、0.905，灵敏度依次分别为38.6%、75.0%、72.7%，特异度依次分别为100.0%、96.7%、100.0%。CRP对COVID-19诊断效能要优于ESR、IL-6，ESR对COVID-19诊断效能要优于IL-6。而IL-6、ESR和CRP三项联合检测诊断COVID-19的AUC为0.939，灵敏度为86.4%，特异度为96.7%，要优于IL-6+ESR，IL-6+CRP、ESR+CRP的两项联合检测及IL-6、ESR和CRP单项检测的诊断效能。同时40.91%的患者IL-6升高，79.55%的患者ESR升高，68.19%的患者CRP升高，93.18%的患者肌酸激酶（CK）正常，95.45%的患者肌酸激酶同工酶（CK-Mb）正常，48.00%的患者白细胞计数（WBC）正常，44.00%的患者WBC下降，64.00%的患者淋巴细胞百分率（LYMPH%）下降，52.00%的患者淋巴细胞计数(LYMPH)下降。结论 IL-6、CRP和ESR三项指标联合检测的诊断效能优于IL-6、CRP、ESR单独检测和其他两项指标联合检测的诊断效能，所以IL-6、ESR和CRP对COVID-19有一定的诊断价值。	白介素-6; 红细胞沉降率; C反应蛋白; 新型冠状病毒肺炎	NA			
2020-03-27	Immune phenotyping based on neutrophil-to-lymphocyte ratio and IgG predicts disease severity and outcome for patients with COVID-19	10.1101/2020.03.12.20035048	2020	medRxiv	Background: A recently emerging respiratory disease named coronavirus disease 2019 (COVID-19) has quickly spread across the world. This disease is initiated by severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) and uncontrolled cytokine storm, but it remains unknown as to whether a robust antibody response is related to clinical deterioration and poor outcome in laboratory-confirmed COVID-19 patients. Methods: Anti-SARS-CoV-2 IgG and IgM antibodies were determined by chemiluminescence analysis (CLIA) in COVID-19 patients from a single center in Wuhan. Median IgG and IgM levels in acute and convalescent-phase sera (within 35 days) for all included patients were calculated and compared among severe and nonsevere patients. Immune response phenotyping based on late IgG levels and neutrophil-to-lymphocyte ratio (NLR) was characterized to stratify patients with different disease severities and outcome. Laboratory parameters in patients with different immune response phenotypes and disease severities were analyzed. Findings: A total of 222 patients were included in this study. IgG was first detected on day 4 of illness, and its peak levels occurred in the fourth week. Severe cases were more frequently found in patients with high IgG levels, compared to those who with low IgG levels (51.8% versus 32.3%; p=0.008). Severity rates for patients with NLRhiIgGhi, NLRhiIgGlo, NLRloIgGhi, and NLRloIgGlo phenotype was 72.3%, 48.5%, 33.3%, and 15.6%, respectively (p&amp;lt;0.0001). Furthermore, severe patients with NLRhiIgGhi, NLRhiIgGlo had higher proinflammatory cytokines levels including IL-2, IL-6 and IL-10, and decreased CD4+ T cell count compared to those with NLRloIgGlo phenotype (p&amp;lt;0.05). Recovery rate for severe patients with NLRhiIgGhi, NLRhiIgGlo, NLRloIgGhi, and NLRloIgGlo phenotype was 58.8% (20/34), 68.8% (11/16), 80.0% (4/5), and 100% (12/12), respectively (p=0.0592). Dead cases only occurred in NLRhiIgGhi and NLRhiIgGlo phenotypes. Interpretation: COVID-19 severity is associated with increased IgG response, and an immune response phenotyping based on late IgG response and NLR could act as a simple complementary tool to discriminate between severe and nonsevere COVID-19 patients, and further predict their clinical outcome.Competing Interest StatementThe authors have declared no competing interest.Funding StatementNo funding.Author DeclarationsAll relevant ethical guidelines have been followed; any necessary IRB and/or ethics committee approvals have been obtained and details of the IRB/oversight body are included in the manuscript.YesAll necessary patient/participant consent has been obtained and the appropriate institutional forms have been archived.YesI understand that all clinical trials and any other prospective interventional studies must be registered with an ICMJE-approved registry, such as ClinicalTrials.gov. I confirm that any such study reported in the manuscript has been registered and the trial registration ID is provided (note: if posting a prospective study registered retrospectively, please provide a statement in the trial ID field explaining why the study was not registered in advance).Yes I have followed all appropriate research reporting guidelines and uploaded the relevant EQUATOR Network research reporting checklist(s) and other pertinent material as supplementary files, if applicable.YesThe data that support the findings of this study are available from the corresponding author on reasonable request. Participant data without names and identifiers will be made available after approval from the corresponding author and National Health Commission. After publication of study findings, the data will be available for others to request. The research team will provide an email address for communication once the data are approved to be shared with others. The proposal with detailed description of study objectives and statistical analysis plan will be needed for evaluation of the reasonability to request for our data. The corresponding author will make a decision based on these materials. A ditional materials may also be required during the process.	NA	http://medrxiv.org/content/early/2020/03/16/2020.03.12.20035048.abstract			
2020-03-27	Immunopathological characteristics of coronavirus disease 2019 cases in Guangzhou, China	10.1101/2020.03.12.20034736	2020	medRxiv	Coronavirus disease 2019 (COVID-19) is a respiratory disorder caused by the highly contagious SARS-CoV-2. The immunopathological characteristics of COVID-19 patients, either systemic or local, have not been thoroughly studied. In the present study, we analyzed both the changes in the cellularity of various immune cell types as well as cytokines important for immune reactions and inflammation. Our data indicate that patients with severe COVID-19 exhibited an overall decline of lymphocytes including CD4+ and CD8+ T cells, B cells, and NK cells. The number of immunosuppressive regulatory T cells was moderately increased in patients with mild COVID-19. IL-2, IL-6, and IL-10 were remarkably up-regulated in patients with severe COVID-19. The levels of IL-2 and IL-6 relative to the length of hospital stay underwent a similar &quot;rise-decline&quot; pattern, probably reflecting the therapeutic effect. In conclusion, our study shows that the comprehensive decrease of lymphocytes, and the elevation of IL-2 and IL-6 are reliable indicators of severe COVID-19.Competing Interest StatementThe authors have declared no competing interest.Clinical TrialS2018010009732Funding StatementThe study is supported by Natural Science Foundation of Guangzhou (S2018010009732).Author DeclarationsAll relevant ethical guidelines have been followed; any necessary IRB and/or ethics committee approvals have been obtained and details of the IRB/oversight body are included in the manuscript.YesAll necessary patient/participant consent has been obtained and the appropriate institutional forms have been archived.YesI understand that all clinical trials and any other prospective interventional studies must be registered with an ICMJE-approved registry, such as ClinicalTrials.gov. I confirm that any such study reported in the manuscript has been registered and the trial registration ID is provided (note: if posting a prospective study registered retrospectively, please provide a statement in the trial ID field explaining why the study was not registered in advance).Yes I have followed all appropriate research reporting guidelines and uploaded the relevant EQUATOR Network research reporting checklist(s) and other pertinent material as supplementary files, if applicable.YesThe author promised that all data are availability in the manuscript.	NA	http://medrxiv.org/content/early/2020/03/16/2020.03.12.20034736.abstract			
2020-03-27	Lianhuaqingwen exerts anti-viral and anti-inflammatory activity against novel coronavirus (SARS-CoV-2)	https://dx.doi.org/10.1016/j.phrs.2020.104761	2020	Pharmacological Research	PURPOSE: Lianhuaqingwen (LH) as traditional Chinese medicine (TCM) formula has been used to treat influenza and exerted broad-spectrum antiviral effects on a series of influenza viruses and immune regulatory effects [1]. The goal of this study is to demonstrate the antiviral activity of LH against the novel SARS-CoV-2 virus and its potential effect in regulating host immune response.; METHODS: The antiviral activity of LH against SARS-CoV-2 was assessed in Vero E6 cells using CPE and plaque reduction assay. The effect of LH on virion morphology was visualized under transmission electron microscope. Pro-inflammatory cytokine expression levels upon SARS-CoV-2 infection in Huh-7 cells were measured by real-time quantitative PCR assays.; RESULTS: LH significantly inhibited SARS-CoV-2 replication in Vero E6 cells and markedly reduced pro-inflammatory cytokines (TNF-alpha, IL-6, CCL-2/MCP-1 and CXCL-10/IP-10) production at the mRNA levels. Furthermore, LH treatment resulted in abnormal particle morphology of virion in cells.; CONCLUSIONS: LH significantly inhibits the SARS-COV-2 replication, affects virus morphology and exerts anti-inflammatory activity in vitro. These findings indicate that LH protects against the virus attack, making its use a novel strategy for controlling the COVID-19 disease.	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32205232; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32205232&id=10.1016%2Fj.phrs.2020.104761&issn=1043-6618&isbn=&volume=&issue=&spage=104761&pages=104761&date=2020&title=Pharmacological+Research&atitle=Lianhuaqingwen+exerts+anti-viral+and+anti-inflammatory+activity+against+novel+coronavirus+%28SARS-CoV-2%29.&aulast=Runfeng&pid=%3Cauthor%3ERunfeng+L%2CYunlong+H%2CJicheng+H%2CWeiqi+P%2CQinhai+M%2CYongxia+S%2CChufang+L%2CJin+Z%2CZhenhua+J%2CHaiming+J%2CKui+Z%2CShuxiang+H%2CJun+D%2CXiaobo+L%2CXiaotao+H%2CLin+W%2CNanshan+Z%2CZifeng+Y%3C%2Fauthor%3E&%3CAN%3E32205232%3C%2FAN%3E&%3CDT%3EJournal+Article%3C%2FDT%3E			
2020-03-27	Longitudinal characteristics of lymphocyte responses and cytokine profiles in the peripheral blood of SARS-CoV-2 infected patients	10.1101/2020.02.16.20023671	2020	medRxiv	Background: The dynamic changes of lymphocyte subsets and cytokines profiles of patients with novel coronavirus disease (COVID-19) and their correlation with the disease severity remain unclear. Method: Peripheral blood samples were longitudinally collected from 40 confirmed COVID-19 patients and examined for lymphocyte subsets by flow cytometry and cytokine profiles by specific immunoassays. Findings: Of the 40 COVID-19 patients enrolled, 13 severe cases showed significant and sustained decreases in lymphocyte counts but increases in neutrophil counts than 27 mild cases. Further analysis demonstrated significant decreases in the counts of T cells, especially CD8 + T cells, as well as increases in IL-6, IL-10, IL-2 and IFN-γ levels in the peripheral blood in the severe cases compared to those in the mild cases. T cell counts and cytokine levels in severe COVID-19 patients who survived the disease gradually recovered at later time points to levels that were comparable to those of the mild cases. Moreover, the neutrophil-to-CD8+ T cell ratio (N8R) were identified as the most powerful prognostic factor affecting the prognosis for severe COVID-19. Conclusion: The degree of lymphopenia and a proinflammatory cytokine storm is higher in severe COVID-19 patients than in mild cases, and is associated with the disease severity. N8R may serve as a useful prognostic factor for early identification of severe COVID-19 cases.Competing Interest StatementThe authors have declared no competing interest.Funding StatementThis work is supported by the National Natural Science Foundation of China (81861138044, 91742114 and 91642118), the National Science and Technology Major Project (2018ZX10723203, 2018ZX10302206, 2017ZX10202201, 2017ZX10202202 and 2017ZX10202203), the Innovation Team Project of Health Commission of Hubei Province (WJ2019C003), the Integrated Innovative Team for Major Human Diseases Program of Tongji Medical College and the Double-First Class Project for the International Cooperation Center on Infection and Immunity, HUST, and a special joint project of University Hospital Essen, University of Duisburg-Essen.Author DeclarationsAll relevant ethical guidelines have been followed; any necessary IRB and/or ethics committee approvals have been obtained and details of the IRB/oversight body are included in the manuscript.YesAll necessary patient/participant consent has been obtained and the appropriate institutional forms have been archived.YesI understand that all clinical trials and any other prospective interventional studies must be registered with an ICMJE-approved registry, such as ClinicalTrials.gov. I confirm that any such study reported in the manuscript has been registered and the trial registration ID is provided (note: if posting a prospective study registered retrospectively, please provide a statement in the trial ID field explaining why the study was not registered in advance).Yes I have followed all appropriate research reporting guidelines and uploaded the relevant EQUATOR Network research reporting checklist(s) and other pertinent material as supplementary files, if applicable.YesThe datasets generated and analyzed during the current study are available from the corresponding author on reasonable request.	NA	http://medrxiv.org/content/early/2020/02/22/2020.02.16.20023671.abstract			
2020-03-27	New therapeutic opportunities for COVID-19 patients with Tocilizumab: Possible correlation of interleukin-6 receptor inhibitors with osteonecrosis of the jaws	https://dx.doi.org/10.1016/j.oraloncology.2020.104659	2020	Oral Oncology	NA	NA	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=fulltext&D=medp&AN=32209313; http://sfx.library.cdc.gov/cdc?sid=OVID:medline&id=pmid:32209313&id=10.1016%2Fj.oraloncology.2020.104659&issn=1368-8375&isbn=&volume=&issue=&spage=104659&pages=104659&date=2020&title=Oral+Oncology&atitle=New+therapeutic+opportunities+for+COVID-19+patients+with+Tocilizumab%3A+Possible+correlation+of+interleukin-6+receptor+inhibitors+with+osteonecrosis+of+the+jaws.&aulast=Bennardo&pid=%3Cauthor%3EBennardo+F%2CBuffone+C%2CGiudice+A%3C%2Fauthor%3E&%3CAN%3E32209313%3C%2FAN%3E&%3CDT%3ELetter%3C%2FDT%3E			
2020-03-27	PCT与IL-6联合检测对新冠病毒感染肺炎的临床价值探讨	NA	NA	国际检验医学杂志	目的：探讨联合检测新型冠状病毒肺炎（CoVID-19）患者血清炎性因子白细胞介素－6（IL-6）和降钙素原（PCT）水平，意在研究患者血清中炎症相关细胞因子与病情严重程度的相关性。方法：选择 2020年1月25日至2月21日兰州大学第一医院确诊的隔离病房收治CoVID-1928例，分普通型患者（19例）和重型患者（9例），根据主要治疗的天数的不同，分析患者PCT与IL-6的水平变化。结果： PCT在普通型患者中，有不同程度升高，19例患者中有13例患者在住院第1天为阳性（68.4%），最高为1.057ng/mL，轻度升高。IL-6在普通型患者中，有不同程度升高，19例患者中有11例在住院第1天为阳性（57.8%），最高为45.15pg/mL；重型组的9例患者在住院第1天中，PCT最高为5.81ng/mL，最低为0.039ng/mL，9例中有7例为阳性（77.7%），IL-6最高为391.4pg/mL，最低为5.6pg/mL、9例中有5例为阳性（55.6%）。分析患者血清不同的入院天数组间普通型组PCT、IL-6T含量均明显低于重型组，差异均有统计学意义（P＜0.05）. 两组患者PCT、IL-6含量随着临床的有效治疗呈现逐渐降低的趋势，入院第1天PCT、IL-6含量均明显高于出院前1天，差异有统计学意义（P＜0.01）。结论：IL?6 和 PCT 水平联合检测对CoVID-19早期判断病情严重程度和预后监测有重要的临床意义。	新型冠状病毒肺炎; 白细胞介素6; 降钙素原	NA			
2020-03-27	Reduction and Functional Exhaustion of T Cells in Patients with Coronavirus Disease 2019 (COVID-19)	10.1101/2020.02.18.20024364	2020	medRxiv	BACKGROUND The outbreak of coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has posed great threat to human health, which has been declared a public health emergency of international concern (PHEIC) by the WHO. T cells play a critical role in antiviral immunity but their numbers and functional state in COVID-19 patients remain largely unclear. METHODS We retrospectively reviewed the counts of total T cells, CD4+, CD8+ T cell subsets, and serum cytokine concentration from inpatient data of 522 patients with laboratory-confirmed COVID-19, admitted into two hospitals in Wuhan from December 2019 to January 2020, and 40 healthy controls, who came to the hospitals for routine physical examination. In addition, the expression of T cell exhaustion markers PD-1 and Tim-3 were measured by flow cytometry in the peripheral blood of 14 COVID-19 cases. RESULTS The number of total T cells, CD4+ and CD8+ T cells were dramatically reduced in COVID-19 patients, especially among elderly patients (≥60 years of age) and in patients requiring Intensive Care Unit (ICU) care. Counts of total T cells, CD8+T cells or CD4+T cells lower than 800/μL, 300/μL, or 400/μL, respectively, are negatively correlated with patient survival. Statistical analysis demonstrated that T cell numbers are negatively correlated to serum IL-6, IL-10 and TNF-α concentration, with patients in decline period showing reduced IL-6, IL-10 and TNF-α concentrations and restored T cell counts. Finally, T cells from COVID-19 patients have significantly higher levels of the exhausted marker PD-1 as compared to health controls. Moreover, increasing PD-1 and Tim-3 expression on T cells could be seen as patients progressed from prodromal to overtly symptomatic stages, further indicative of T cell exhaustion. CONCLUSIONS T cell counts are reduced significantly in COVID-19 patients, and the surviving T cells appear functionally exhausted. Non-ICU patients, with total T cells, CD8+T cells CD4+T cells counts lower than 800/μL, 300/μL, and 400/μL, respectively, may still require aggressive intervention even in the immediate absence of more severe symptoms due to a high risk for further deterioration in condition.Competing Interest StatementThe authors have declared no competing interest.Funding StatementThe funding agencies did not participate in study design, data collection, data analysis, or manuscript writing.Author DeclarationsAll relevant ethical guidelines have been followed; any necessary IRB and/or ethics committee approvals have been obtained and details of the IRB/oversight body are included in the manuscript.YesAll necessary patient/participant consent has been obtained and the appropriate institutional forms have been archived.YesI understand that all clinical trials and any other prospective interventional studies must be registered with an ICMJE-approved registry, such as ClinicalTrials.gov. I confirm that any such study reported in the manuscript has been registered and the trial registration ID is provided (note: if posting a prospective study registered retrospectively, please provide a statement in the trial ID field explaining why the study was not registered in advance).Yes I have followed all appropriate research reporting guidelines and uploaded the relevant EQUATOR Network research reporting checklist(s) and other pertinent material as supplementary files, if applicable.YesFor protection of patient privacy, all data used during the study only be provided with anonymized data.	NA	http://medrxiv.org/content/early/2020/02/20/2020.02.18.20024364.abstract			
2020-03-27	Retrospective Analysis of Clinical Features in 101 Death Cases with COVID-19	10.1101/2020.03.09.20033068	2020	medRxiv	Background The illness progress of partial patient of COVID-19 is rapid and the mortality rate is high.we aim to describe the clinical features in death cases with COVID-19. Methods In this single center, observational study, We recruited all Death Cases with COVID-19 from Dec 30, 2019 to Feb 16, 2020 in Intensive care unit of Wuhan Jinyintan Hospital.Demographics, basic diseases, X-ray/CT results, possible therapy strategies and test results when their entrance into admission, ICU and 48 h before death were collected and analyzed. Results This study involved 101 COVID-19 dead cases in Intensive care unit of Wuhan Jinyintan Hospital.47 patients went directly to the ICU because of critical condition, and 54 patients were transferred to ICU with aggravated condition.57 (56.44%) were laboratory confirmed by RT-PCR, and 44 (43.6%) were consistent with clinical diagnostic criteria.The cases included 64 males and 37 females with average age of 65.46 years (SD 9.74). The blood type distribution was significantly different, with type A 44.44%, type B 29.29%, type AB 8.08% and type O 18.19%.The clinical manifestations of new coronavirus pneumonia are non-specific,the common symptom was fever (91 [90.10%] of 101 patients),Cough (69[68.32%]) and dyspnea (75[74.26%]). Neutrophils, PCT, CRP,IL-6,D-dimer gradually increased as time went on.Myocardial enzymes were abnormal in most patients at admission,with the progress of the disease, myocardial damage indicators were significantly increased.61(60.40%) used antiviral drugs,59(58.42%) used glucocorticoids, 63.37% used intravenous immunoglobulins, and 44.55% used thymosin preparations. All patients received antibiotic treatment, 63(62.38%) used restricted antibiotics, 23(22.78%) used antifungal drugs.84(83.17%) used non-invasive ventilator or high-flow oxygen therapy equipment, and 76.24% used invasive mechanical ventilation. 7 patients were treated with ECMO and 8 patients were treated with CRRT.The median time from ARDS to invasive mechanical ventilation was 3.00 days(IQR 0.00-6.00). The duration of invasive mechanical ventilation was 5 days (IQR2.00-8.00). Conclusions Critical COVID-19 can cause fatal respiratory distress syndrome and multiple organ failure with high mortality rate. Heart may be the earliest damaged organ except the lungs. Secondary infection in the later period is worthy of attention.Competing Interest StatementThe authors have declared no competing interest.Clinical TrialThis study was a retrospective study and approved by the Ethics Committee of Wuhan Jinyintan Hospital Approval(KY-2020-28.01), and all relevant personnel exempt from informed consent due to the particularity of the disease outbreak.Funding Statementthe Fundamental Research Funds for the Central Universities(WK9110000066)Author DeclarationsAll relevant ethical guidelines have been followed; any necessary IRB and/or ethics committee approvals have been obtained and details of the IRB/oversight body are included in the manuscript.YesAll necessary patient/participant consent has been obtained and the appropriate institutional forms have been archived.YesI understand that all clinical trials and any other prospective interventional studies must be registered with an ICMJE-approved registry, such as ClinicalTrials.gov. I confirm that any such study reported in the manuscript has been registered and the trial registration ID is provided (note: if posting a prospective study registered retrospectively, please provide a statement in the trial ID field explaining why the study was not registered in advance).Yes I have followed all appropriate research reporting guidelines and uploaded the relevant EQUATOR Network research reporting checklist(s) and other pertinent material as supplementary files, if applicable.YesThis study collected Death Cases with COVID-19 from Dec 30, 2019 to Feb 16, 2020 in Intensive care unit(ICU) of Wuhan Jinyintan Hospital.This study is approved by the Ethics Committee of Wuhan Jinyintan Hospital Approval, and all relevant personnel exempt from informed consent due to the par icularity of the disease outbreak.	NA	http://medrxiv.org/content/early/2020/03/17/2020.03.09.20033068.abstract			
2020-03-27	The potential role of IL-6 in monitoring severe case of coronavirus disease 2019	10.1101/2020.03.01.20029769	2020	medRxiv	Abstract. Background: The outbreak of coronavirus disease 2019 (COVID-19) in Wuhan City, China spreads rapidly since December, 2019. Most patients show mild symptoms, but some of them develop into severe disease. There is currently no specific medication. The purpose of this study is to to explore changes of markers in peripheral blood of severe COVID-19 patients, which may be of value in disease monitoring. Methods Clinical data of patients with nonsevere and severe type COVID-19 diagnosed by laboratory test in our institution were collected. The relationship between peripheral blood cells and cytokines, clinical manifestation and outcome was analyzed. Results A total of 69 severe type COVID-19 patients were included. On admission, the median age of severe cases was 56-year old, with 52.17% female patient. The most common symptoms were fever (79.72%), cough (63.77%), shortness of breath (57.97%) and fatigue (50.72%). Diarrhea is less common. The most common comorbidity is hypertension. Upon admission, the proportion of bilateral pulmonary involvement and interstitial abnormalities evidenced by chest computed tomography (CT) imaging in severe cases was 60.87% and 27.54%, respectively. Compared with patients with nonsevere disease, those with severe disease showed obvious lymphocytopenia. Elevated level of lactate dehydrogenase (LDH), C-reactive protein (CRP), ferritin and D-dimer was found in most cases. Two patients (2.9%) needed transfer to the intensive care unit. Baseline immunological parameters and most of the inflammatory parameters were basically within the normal range. However, baseline interleukin-6 (IL-6) was significantly increased in severe type, which was closely related to the maximal body temperature during hospitalization and to CT findings. Baseline IL-6 was also significantly related to the increase of baseline level of CRP, LDH, ferritin and D-dimer. The increase of baseline IL-6 level suggests that it may positively correlate with the severity of COVID-19. Among the 30 severe type patients whose IL-6 was assessed before and after treatment, significant decrease in IL-6 and improved CT assessment was found in 25 patients after treatment. Whereas the IL-6 level was further increased in 3 cases, which was closely related to disease progression. It is suggested that IL-6 may be used as a marker for disease monitoring in severe COVID-19 patients. Conclusions On admission, the baseline level of IL-6, CRP, LDH and ferritin was closely related to the severity of COVID-19, and the elevated IL-6 was significantly related to the clinical manifestation of severe type patients. The decrease of IL-6 was closely related to treatment effectiveness, while the increase of IL-6 indicated disease exacerbation. Collectively, the dynamic change of IL-6 level can be used as a marker for disease monitoring in patients with severe COVID-19.Competing Interest StatementThe authors have declared no competing interest.Clinical TrialThis is a retrospective observational study for 2019 novel coronavirus disease. The study have not been registered in light of the urgent need to collect clinical dataFunding StatementFunding This work was supported by the National Natural Science Foundation of China (No. 81602696 to TL) and the Science and Technology Major Project of China (No.2018ZX10302204-002-003 to JY).Author DeclarationsAll relevant ethical guidelines have been followed; any necessary IRB and/or ethics committee approvals have been obtained and details of the IRB/oversight body are included in the manuscript.YesAll necessary patient/participant consent has been obtained and the appropriate institutional forms have been archived.YesI understand that all clinical trials and any other prospective interventional studies must be registered with an ICMJE-approved registry, such as ClinicalTrials.gov. I confirm that any such study reported in the manuscript has been registered and the trial registration ID is provided (note: if posting a prospective study registered retrospectively, please provide a statement in the trial ID fie d explaining why the study was not registered in advance).Yes I have followed all appropriate research reporting guidelines and uploaded the relevant EQUATOR Network research reporting checklist(s) and other pertinent material as supplementary files, if applicable.YesAll data included in this study are available upon request by contact with the corresponding author.	NA	http://medrxiv.org/content/early/2020/03/10/2020.03.01.20029769.abstract			
2020-03-27	The use of anti-inflammatory drugs in the treatment of people with severe coronavirus disease 2019 (COVID-19): The experience of clinical immunologists from China	https://doi.org/10.1016/j.clim.2020.108393	2020	Clinical Immunology	The pandemic outbreak of coronavirus disease 2019 (COVID-19) is rapidly spreading all over the world. Reports from China showed that about 20% of patients developed severe disease, resulting in a fatality of 4%. In the past two months, we clinical immunologists participated in multi-rounds of MDT (multidiscipline team) discussion on the anti-inflammation management of critical ill COVID-19 patients, with our colleagues dispatched from Chinese leading PUMC Hospital to Wuhan to admit and treat the most severe patients. Here, from the perspective of clinical immunologists, we will discuss the clinical and immunological characteristics of severe patients, and summarize the current evidence and share our experience in anti-inflammation treatment, including glucocorticoids, IL-6 antagonist, JAK inhibitors and choloroquine/hydrocholoroquine, of patients with severe COVID-19 that may have an impaired immune system.	NA	http://www.sciencedirect.com/science/article/pii/S1521661620301984			
2020-03-27	三例妊娠合并2019冠状病毒病（COVID-19）患者诊治分析	NA	NA	浙江大学学报(医学版)	目的：研究妊娠合并2019冠状病毒病(COVID-19)孕妇的临床特点及妊娠结局。方法：对浙江大学医学院附属第一医院 2020年1月19日至2月10日收治的 3 例妊娠合并COVID-19患者的临床表现、辅助检查、治疗经过、妊娠结局进行回顾性分析。结果：3例患者早孕(例1)、中孕(例2)、晚孕(例3)各1例，例1和例3为普通型，例2患者为重型；以咳嗽、发热、乏力、肺部影象学改变为主要表现，例1、例3实验室检查白提示细胞计数、淋巴细胞百分比等无明显变化，炎症指标如C反应蛋白、红细胞沉降率、IL-6、IL-10等轻度升高，例2淋巴细胞计数及淋巴细胞百分比明显降低，炎症因子明显升高。3例患者经过抗病毒、止咳、吸氧等综合治疗，其中例2和例3患者使用糖皮质激素，例2使用丙种球蛋白调节免疫治疗后，均符合出院标准。例1出院后选择终止妊娠；例2无产科并发症选择继续妊娠；例3因胎心监护异常行剖宫产终止妊娠，母胎情况良好。结论：妊娠合并COVID-19经积极治疗可以痊愈，母胎结局良好，但对子代的影响仍需进一步研究。	严重急性呼吸综合征冠状病毒2; 2019冠状病毒病; 新型冠状病毒肺炎; 妊娠	NA			
2020-03-27	中医药“以方类证”对新型冠状病毒肺炎中“免疫炎症风暴”的影响	NA	NA	实用中医内科杂志	新型冠状病毒肺炎（Corona Virus Disease 2019, COVID-19）是新型冠状病毒肺炎侵入人体，激发人体产生由炎症介质介导的过激的免疫超敏反应，大量免疫细胞、免疫产物堆积引起的组织器官损害。同时，免疫反应过程中产生的过量自由基加速了对组织、器官的损伤。在自由基大量产生致使机体发生器质性病变之前，趁早介入中医药治疗具有相当的优势。通过中医药来调节邪正消长、阴阳平衡、三焦气机升降平衡从而提高机体清除自由基的能力，在早中期干预机体“免疫炎症风暴”的发生、发展。此外，临证时以方类证，以轻型、普通型以及重型的早中期为宜，更为突出中医药优势。临床上可用CD4及CD8T细胞、外周血炎症因子如IL-6、C反应蛋白、组织氧合指标乳酸等指标及临床表现来量化评价中医药的疗效。	中医药; 新型冠状病毒肺炎(COVID-19); 免疫炎症风暴; 自由基; 温病学	NA			
2020-03-27	基于细胞因子的人参败毒散治疗新型冠状病毒肺炎的网络药理学研究	NA	NA	中草药	目的 从细胞因子角度，探究人参败毒散多成分、多靶点、多途径抗新型冠状病毒肺炎（COVID-19）的作用机制。方法 应用中药系统药理分析平台（TCMSP）收集人参败毒散中活性化合物，结合药物靶点数据库收集细胞因子风暴相关靶点，利用Cytoscape构建药材-化合物-疾病靶点网络。通过String和DAVID数据库对靶点的互作网络、GO功能和KEGG通路进行分析。结果 人参败毒散单味药-活性化合物-疾病靶点网络包括10种药材，211个活性成分和151个疾病靶点。互作网络发现人参败毒散抑制细胞因子风暴治疗COVID-19的靶点可能包含STAT3、MAPK1、NFκB1、PIK3CA、MAPK3、TNF、CXCR4、VEGFA、IL-6、IL-2等。GO功能分析发现上述靶点在生物功能方面涉及趋化性、类固醇代谢过程等；在分子功能方面涉及到血红素结合、铁离子结合、氧结合等；在细胞组成方面涉及细胞表面、细胞膜等。KEGG通路富集发现上述靶点参与查加斯病通路、HIF-1信号通路、肿瘤坏死因子信号通路等的调控。结论 人参败毒散可能通过调节趋化性细胞因子、增加血氧饱和度、抑制STAT、MAPK、NFκB、PIK3K、IL-6等炎症相关信号通路，实现多成分-多靶点-多途径抑制细胞因子风暴形成的抗COVID-19作用。	新型冠状病毒; 新型冠状病毒肺炎; 人参败毒散; 细胞因子; 网络药理学	NA			
